"date","type","team","conf","opp","opp_conf","loc","result","avg_marg","opp_avg_marg","adj_o","adj_d","off_ppp","off_efg","off_to","off_or","off_ftr","def_ppp","def_efg","def_to","def_or","def_ftr","game_score","season","tempo","game_id","coach","opp_coach"
2017-04-03,"post","Gonzaga","WCC","North Carolina","ACC","N","L, 71-65",0.740401,0.961632,102.6,80.3,88,40.7,19,27.9,44.1,96.1,38.4,5.4,28.8,35.6,94.4,2017,73.8,"GonzagaNorth Carolina4-3","Mark Few","Roy Williams"
2017-04-03,"post","North Carolina","ACC","Gonzaga","WCC","N","W, 71-65",-0.740401,0.972581,112.5,79.7,96.1,38.4,5.4,28.8,35.6,88,40.7,19,27.9,44.1,98.1,2017,73.8,"GonzagaNorth Carolina4-3","Roy Williams","Mark Few"
2017-04-01,"post","North Carolina","ACC","Oregon","P12","N","W, 77-76",2.53528,0.931396,114.6,88.1,102.6,42.6,14.7,35.4,39.7,101.2,44,21.3,31.6,48.3,95.3,2017,75.1,"OregonNorth Carolina4-1","Roy Williams","Dana Altman"
2017-04-01,"post","Oregon","P12","North Carolina","ACC","N","L, 77-76",-2.53528,0.961632,113.5,88.9,101.2,44,21.3,31.6,48.3,102.6,42.6,14.7,35.4,39.7,94.3,2017,75.1,"OregonNorth Carolina4-1","Dana Altman","Roy Williams"
2017-04-01,"post","Gonzaga","WCC","South Carolina","SEC","N","W, 77-73",4.65814,0.908581,132.9,100.5,112.7,55.8,17.6,30.3,21.7,106.9,43.2,7.3,29.5,33.3,96.1,2017,68.3,"South CarolinaGonzaga4-1","Mark Few","Frank Martin"
2017-04-01,"post","South Carolina","SEC","Gonzaga","WCC","N","L, 77-73",-4.65814,0.972581,126.6,100.5,106.9,43.2,7.3,29.5,33.3,112.7,55.8,17.6,30.3,21.7,93.4,2017,68.3,"South CarolinaGonzaga4-1","Frank Martin","Mark Few"
2017-03-31,"post","Coastal Carolina","SB","Wyoming","MWC","A","L, 83-59",-11.0464,0.661051,90,114,84.5,37.1,15.8,26.2,27.4,118.8,52.2,10,31.7,23.5,6.2,2017,69.8,"Coastal CarolinaWyoming3-31","Cliff Ellis","Larry Shyatt"
2017-03-31,"post","Wyoming","MWC","Coastal Carolina","SB","H","W, 83-59",11.0464,0.302465,113.5,91,118.8,52.2,10,31.7,23.5,84.5,37.1,15.8,26.2,27.4,92.7,2017,69.8,"Coastal CarolinaWyoming3-31","Larry Shyatt","Cliff Ellis"
2017-03-31,"post","Saint Peter's","MAAC","Texas A&M Corpus Chris","Slnd","A","W, 62-61",-3.45326,0.584385,100.2,99.1,99.1,57.4,22.4,25,29.8,97.5,47.1,20.8,28.1,39.2,53.4,2017,62.6,"Saint Peter'sTexas A&M Corpus Chris3-31","John Dunne","Willis Wilson"
2017-03-31,"post","Texas A&M Corpus Chris","Slnd","Saint Peter's","MAAC","H","L, 62-61",3.45326,0.611796,106.2,100.3,97.5,47.1,20.8,28.1,39.2,99.1,57.4,22.4,25,29.8,66,2017,62.6,"Saint Peter'sTexas A&M Corpus Chris3-31","Willis Wilson","John Dunne"
2017-03-30,"post","Georgia Tech","ACC","TCU","B12","N","L, 88-56",-11.952,0.864805,90.2,109.3,79.6,41.1,24.2,30,30.4,125.1,55.1,17.1,47.1,23.5,9.9,2017,70.3,"Georgia TechTCU3-30","Josh Pastner","Jamie Dixon"
2017-03-30,"post","TCU","B12","Georgia Tech","ACC","N","W, 88-56",11.952,0.740368,137.4,88.1,125.1,55.1,17.1,47.1,23.5,79.6,41.1,24.2,30,30.4,99.4,2017,70.3,"Georgia TechTCU3-30","Jamie Dixon","Josh Pastner"
2017-03-29,"post","Coastal Carolina","SB","Wyoming","MWC","A","L, 81-57",-8.90629,0.661051,83.5,103.7,77.1,35.1,12.2,22.4,26.9,109.5,56.4,20.3,21.9,43.6,7.7,2017,74,"Coastal CarolinaWyoming3-29","Cliff Ellis","Larry Shyatt"
2017-03-29,"post","Wyoming","MWC","Coastal Carolina","SB","H","W, 81-57",8.90629,0.302465,103.3,84.4,109.5,56.4,20.3,21.9,43.6,77.1,35.1,12.2,22.4,26.9,91.1,2017,74,"Coastal CarolinaWyoming3-29","Larry Shyatt","Cliff Ellis"
2017-03-29,"post","Furman","SC","Saint Peter's","MAAC","A","L, 77-51",-17.2199,0.750056,85.8,120,78.8,44.2,21.6,11.4,15.4,119,69,21.6,25.9,28,2.1,2017,64.7,"FurmanSaint Peter's3-29","Niko Medved","John Dunne"
2017-03-29,"post","Saint Peter's","MAAC","Furman","SC","H","W, 77-51",17.2199,0.560597,121.3,77.1,119,69,21.6,25.9,28,78.8,44.2,21.6,11.4,15.4,99.5,2017,64.7,"FurmanSaint Peter's3-29","John Dunne","Niko Medved"
2017-03-29,"post","Texas A&M Corpus Chris","Slnd","UMBC","AE","A","W, 79-61",1.29776,0.511254,93.2,81.3,103.3,55.6,17,16.2,27.4,79.8,48.9,27.5,3.3,56.8,82.8,2017,76.5,"Texas A&M Corpus ChrisUMBC3-29","Willis Wilson","Ryan Odom"
2017-03-29,"post","UMBC","AE","Texas A&M Corpus Chris","Slnd","H","L, 79-61",-1.29776,0.424766,85.5,100.3,79.8,48.9,27.5,3.3,56.8,103.3,55.6,17,16.2,27.4,13.8,2017,76.5,"Texas A&M Corpus ChrisUMBC3-29","Ryan Odom","Willis Wilson"
2017-03-28,"post","Cal St. Bakersfield","WAC","Georgia Tech","ACC","N","L, 76-61",-9.35592,0.740368,100.9,115.1,88.4,41.7,21.7,31.7,23.3,110.1,47.5,10.1,27.8,43.3,18.1,2017,69,"Cal St. BakersfieldGeorgia Tech3-28","Rod Barnes","Josh Pastner"
2017-03-28,"post","Georgia Tech","ACC","Cal St. Bakersfield","WAC","N","W, 76-61",9.35592,0.728789,124.1,91.1,110.1,47.5,10.1,27.8,43.3,88.4,41.7,21.7,31.7,23.3,97.2,2017,69,"Cal St. BakersfieldGeorgia Tech3-28","Josh Pastner","Rod Barnes"
2017-03-28,"post","TCU","B12","UCF","Amer","N","W, 68-53",1.36483,0.798866,114.1,88.7,106.9,49.2,18.9,38.5,26.7,83.3,38.6,15.7,27.5,24.6,94.8,2017,63.6,"TCUUCF3-28","Jamie Dixon","Johnny Dawkins"
2017-03-28,"post","UCF","Amer","TCU","B12","N","L, 68-53",-1.36483,0.864805,94.8,92.1,83.3,38.6,15.7,27.5,24.6,106.9,49.2,18.9,38.5,26.7,58.3,2017,63.6,"TCUUCF3-28","Johnny Dawkins","Jamie Dixon"
2017-03-27,"post","Coastal Carolina","SB","Wyoming","MWC","H","W, 91-81",8.58528,0.505985,121.1,104.8,118.6,52.8,14.3,42.9,36.1,105.6,54.8,19.6,26.3,27,84,2017,76.7,"WyomingCoastal Carolina3-27","Cliff Ellis","Larry Shyatt"
2017-03-27,"post","Wyoming","MWC","Coastal Carolina","SB","A","L, 91-81",-8.58528,0.45226,104.3,122.3,105.6,54.8,19.6,26.3,27,118.6,52.8,14.3,42.9,36.1,13.8,2017,76.7,"WyomingCoastal Carolina3-27","Larry Shyatt","Cliff Ellis"
2017-03-26,"post","Fort Wayne","Sum","Texas A&M Corpus Chris","Slnd","A","L, 78-62",-7.21067,0.584385,89.7,105.9,85.6,51,26.2,18.2,45.8,107.7,47.7,17.9,35.9,34.4,12.8,2017,72.4,"Fort WayneTexas A&M Corpus Chris3-26","Jon Coffman","Willis Wilson"
2017-03-26,"post","Texas A&M Corpus Chris","Slnd","Fort Wayne","Sum","H","W, 78-62",7.21067,0.431707,101.6,85.5,107.7,47.7,17.9,35.9,34.4,85.6,51,26.2,18.2,45.8,87.9,2017,72.4,"Fort WayneTexas A&M Corpus Chris3-26","Willis Wilson","Jon Coffman"
2017-03-26,"post","Kentucky","SEC","North Carolina","ACC","N","L, 75-73",-3.66221,0.961632,112.2,89.7,100.4,46.9,12.4,26.2,29.2,103.2,49.1,22,36.1,44.8,92.9,2017,72.7,"KentuckyNorth Carolina3-26","John Calipari","Roy Williams"
2017-03-26,"post","North Carolina","ACC","Kentucky","SEC","N","W, 75-73",3.66221,0.951969,118.9,86.6,103.2,49.1,22,36.1,44.8,100.4,46.9,12.4,26.2,29.2,97.4,2017,72.7,"KentuckyNorth Carolina3-26","Roy Williams","John Calipari"
2017-03-26,"post","Liberty","BSth","UMBC","AE","A","L, 80-68",-5.74873,0.511254,100,115,103.7,53.9,13.7,6.9,29.4,122,61.8,16.8,16,33.3,16.8,2017,65.6,"LibertyUMBC3-26","Ritchie McKay","Ryan Odom"
2017-03-26,"post","UMBC","AE","Liberty","BSth","H","W, 80-68",5.74873,0.293204,120.1,112.4,122,61.8,16.8,16,33.3,103.7,53.9,13.7,6.9,29.4,68.3,2017,65.6,"LibertyUMBC3-26","Ryan Odom","Ritchie McKay"
2017-03-26,"post","Florida","SEC","South Carolina","SEC","N","L, 77-70",0.385098,0.908581,122.1,104.1,101.9,47.5,23.3,36.1,23.3,112.1,50.9,16,37.9,58.5,86.2,2017,68.7,"South CarolinaFlorida3-26","Michael White","Frank Martin"
2017-03-26,"post","South Carolina","SEC","Florida","SEC","N","W, 77-70",-0.385098,0.957349,127.1,93.2,112.1,50.9,16,37.9,58.5,101.9,47.5,23.3,36.1,23.3,97.3,2017,68.7,"South CarolinaFlorida3-26","Frank Martin","Michael White"
2017-03-25,"post","Campbell","BSth","Furman","SC","H","L, 79-64",-9.47679,0.560597,101.5,123.1,100.5,51.7,17.3,25,12.1,124.1,58.7,14.1,28,36.5,9.8,2017,63.7,"FurmanCampbell3-25","Kevin McGeehan","Niko Medved"
2017-03-25,"post","Furman","SC","Campbell","BSth","A","W, 79-64",9.47679,0.335249,119.8,102.6,124.1,58.7,14.1,28,36.5,100.5,51.7,17.3,25,12.1,85.6,2017,63.7,"FurmanCampbell3-25","Niko Medved","Kevin McGeehan"
2017-03-25,"post","Kansas","B12","Oregon","P12","N","L, 74-60",-7.56429,0.931396,104,100.9,93.5,39.2,12.5,30.8,28.3,115.3,60.5,20.2,31,12.3,58.7,2017,64.2,"OregonKansas3-25","Bill Self","Dana Altman"
2017-03-25,"post","Oregon","P12","Kansas","B12","N","W, 74-60",7.56429,0.947412,125.6,80.3,115.3,60.5,20.2,31,12.3,93.5,39.2,12.5,30.8,28.3,99.4,2017,64.2,"OregonKansas3-25","Dana Altman","Bill Self"
2017-03-25,"post","Saint Peter's","MAAC","Texas St.","SB","A","W, 49-44",-4.50649,0.611793,79.9,76.4,80,35.2,19.6,21.2,54.5,71.9,31.4,26.1,34.2,33.3,62.5,2017,61.2,"Saint Peter'sTexas St.3-25","John Dunne","Danny Kaspar"
2017-03-25,"post","Texas St.","SB","Saint Peter's","MAAC","H","L, 49-44",4.50649,0.611796,81.1,78.4,71.9,31.4,26.1,34.2,33.3,80,35.2,19.6,21.2,54.5,59.9,2017,61.2,"Saint Peter'sTexas St.3-25","Danny Kaspar","John Dunne"
2017-03-25,"post","Gonzaga","WCC","Xavier","BE","N","W, 83-59",9.42059,0.872258,120.1,77.3,116.6,57.4,14.1,28.2,41,82.9,37.1,15.5,30.2,35.5,99.4,2017,71.2,"XavierGonzaga3-25","Mark Few","Chris Mack"
