"","rank","team","conf","record","barthag","adj_o","adj_o_rk","adj_d","adj_d_rk","adj_tempo","adj_tempo_rk","proj_record","proj_conf_record","wab","wab_rk","date"
"1",1,"Houston","Amer","8-0",0.969583333608135,112.296215527903,21,83.1052177926519,1,63.1804503262577,353,"29-2","16.5-1.5",2.14285785272499,3,2022-12-03
"2",2,"Tennessee","SEC","6-1",0.94351344722668,108.242315480656,57,84.7356911891868,2,67.255357415387,212,"24.4-6.6","13.7-4.3",1.20222750070294,16,2022-12-03
"3",3,"Texas","B12","6-0",0.939510745150432,112.176317224795,23,88.3723744905778,7,67.7602131238091,183,"23.9-7.1","12.2-5.8",1.38675152368055,12,2022-12-03
"4",4,"UCLA","P12","6-2",0.939492054709604,116.679520288681,3,91.9226211393702,26,68.4948328077477,140,"24-7","16-4",0.377723104509275,50,2022-12-03
"5",5,"Gonzaga","WCC","5-3",0.930762970017853,116.696765489926,2,93.0954222330054,33,71.8790554716209,20,"24.7-6.3","13.4-2.6",1.08492589603671,21,2022-12-03
"6",6,"Purdue","B10","7-0",0.928970080344732,116.129396230777,5,92.8645501138372,31,65.4856490249239,299,"25.1-5.9","14.2-5.8",2.94825110057542,1,2022-12-03
"7",7,"Connecticut","BE","9-0",0.925561740457778,113.975321922652,12,91.5434804761355,21,68.1434229638183,163,"25.7-5.3","15.1-4.9",2.34710244767406,2,2022-12-03
"8",8,"Arizona","P12","6-1",0.919387741097882,117.403329889047,1,95.0077171423444,53,74.8123122155388,2,"24.4-6.6","14.4-5.6",1.5693770974507,8,2022-12-03
"9",9,"Duke","ACC","8-2",0.912462575833703,112.708438599949,15,91.9248314465876,27,64.9518624472638,316,"23.2-7.8","14.6-5.4",1.04421347127857,24,2022-12-03
"10",10,"West Virginia","B12","6-2",0.91039871659973,112.431211491474,18,91.9028236610447,25,69.0478542780037,109,"20.8-10.2","10.4-7.6",0.747178196766858,38,2022-12-03
"11",11,"Maryland","B10","8-0",0.908989961619736,114.286901773707,11,93.5591016345212,38,66.5882468364191,254,"23.4-7.6","13.5-6.5",1.86646260506437,6,2022-12-03
"12",12,"Kentucky","SEC","5-2",0.906875112044003,110.835109793231,30,90.9331893562737,17,69.2737800422182,101,"21.2-9.8","11.6-6.4",-0.299699122262602,84,2022-12-03
"13",13,"Indiana","B10","7-1",0.906352230221385,110.397717570204,35,90.6229912263889,14,68.8827397041311,121,"21.9-9.1","12.2-7.8",1.09197905169313,20,2022-12-03
"14",14,"Kansas","B12","8-1",0.906198680086994,111.691737156159,27,91.6996362548443,24,68.8129837138516,124,"20.7-10.3","10.2-7.8",2.05029102918848,5,2022-12-03
"15",15,"Saint Mary's","WCC","6-3",0.906001378591273,106.915318094044,72,87.7958673729822,5,64.1174083756659,342,"23.7-7.3","12.5-3.5",-0.349752805608266,87,2022-12-03
"16",16,"Illinois","B10","6-2",0.905891228282844,110.413971011804,34,90.6790560139902,15,71.633130538262,30,"21.8-9.2","12.8-7.2",0.48175834256333,45,2022-12-03
"17",17,"Creighton","BE","6-2",0.905638348418362,113.972766786523,13,93.6258853061953,39,68.1721317318448,162,"22.4-8.6","14.1-5.9",1.09969699858323,19,2022-12-03
"18",18,"Memphis","Amer","6-2",0.904625304238935,108.998292688995,48,89.6313795605829,11,68.0700470645865,165,"23.3-7.7","13.6-4.4",0.925638994130733,28,2022-12-03
"19",19,"Alabama","SEC","7-1",0.903121096249253,110.112504471426,38,90.6840346952415,16,72.0308671914086,19,"21.2-9.8","11.6-6.4",1.71530468675486,7,2022-12-03
"20",20,"Baylor","B12","6-2",0.902259532219586,115.443149574599,8,95.1552533386688,54,70.6830231656414,53,"20.2-10.8","10-8",1.07032767635702,22,2022-12-03
"21",21,"Auburn","SEC","8-0",0.901054006519518,105.871416697076,91,87.368878016236,3,68.8936626090064,120,"22.6-8.4","11.5-6.5",1.50017080365416,9,2022-12-03
"22",22,"Arkansas","SEC","7-1",0.897525132126819,106.560535931103,76,88.236043550556,6,71.5577743041052,33,"21.9-9.1","11.3-6.7",0.911401842149714,29,2022-12-03
"23",23,"Virginia","ACC","7-0",0.894685592839547,112.28681494954,22,93.2245447534364,36,60.6293802467917,361,"22.9-6.1","14.7-5.3",2.10976800023431,4,2022-12-03
"24",24,"San Diego St.","MWC","6-2",0.892415077212351,109.336551411415,45,90.9637535427351,18,68.9382017965849,114,"22.6-7.4","13.3-4.7",1.05682672616789,23,2022-12-03
"25",25,"Texas Tech","B12","5-2",0.889079224694335,106.698765628569,75,89.0342281718831,9,66.507134598915,259,"19.8-11.2","9.4-8.6",-0.16583507043979,76,2022-12-03
"26",26,"Iowa","B10","6-1",0.887619615210555,116.256460722251,4,97.1338171427497,83,70.5010846352712,64,"21.2-9.8","12.1-7.9",0.85771500963802,33,2022-12-03
"27",27,"North Carolina","ACC","5-3",0.881247125485441,114.67431492051,9,96.3328786949747,74,67.5993471354906,192,"20.6-10.4","13.4-6.6",0.0658673784301346,65,2022-12-03
"28",28,"Xavier","BE","6-3",0.871615080820156,115.599104564564,7,97.8640315518575,91,71.0393260629976,45,"20.1-10.9","12.6-7.4",0.227525183901989,54,2022-12-03
"29",29,"Ohio St.","B10","6-2",0.869889990799711,115.973212630009,6,98.3116983556761,96,66.9789042789201,228,"19.1-11.9","10.7-9.3",0.586972879878623,40,2022-12-03
"30",30,"Marquette","BE","6-3",0.865932475384985,111.684735518056,28,94.9609578197237,51,71.1602089103333,42,"19.9-11.1","12.4-7.6",-0.259098906646591,81,2022-12-03
"31",31,"Rutgers","B10","6-2",0.860840633084106,102.809672492886,158,87.7436481999057,4,67.7956824965846,180,"19.9-11.1","11.5-8.5",-0.173156319794829,77,2022-12-03
"32",32,"Virginia Tech","ACC","7-1",0.856272692105442,111.902835662765,26,95.8171958551377,65,64.9907586231094,313,"21.8-9.2","12.6-7.4",0.525675291059297,42,2022-12-03
"33",33,"Mississippi St.","SEC","8-0",0.85327446236999,102.99394443025,152,88.3743452788856,8,64.3241575600013,333,"21.8-9.2","9.8-8.2",1.46798388563322,10,2022-12-03
"34",34,"Iowa St.","B12","6-1",0.853074127295838,104.104745603021,125,89.3398956769438,10,67.1950407003995,215,"18.3-12.7","8-10",0.893952682217825,31,2022-12-03
"35",35,"UAB","CUSA","6-1",0.846713065825536,112.46409358101,17,96.9330885012478,78,72.5042380103785,12,"24.3-6.7","15.3-4.7",0.00636822446745067,69,2022-12-03
"36",36,"Oklahoma","B12","6-2",0.845384159663416,108.798353090568,50,93.8568099534926,44,63.4931485143037,348,"17.1-13.9","7.7-10.3",0.260683888150044,52,2022-12-03
"37",37,"Oklahoma St.","B12","5-3",0.84442638769702,106.000683090265,89,91.5014875201465,20,69.0811426598091,106,"16.3-14.7","7.7-10.3",-1.03786366588052,126,2022-12-03
"38",38,"Arizona St.","P12","7-1",0.843633196289375,103.949251489925,132,89.777684700411,12,67.9820324559473,174,"21-10","12.4-7.6",0.80588298109467,35,2022-12-03
"39",39,"Utah St.","MWC","6-0",0.836908569244276,110.760234847844,31,96.0778487516046,70,70.5873861096347,59,"22-7","11.8-6.2",1.10150777764506,18,2022-12-03
"40",40,"Wisconsin","B10","6-2",0.834134846459989,104.125272777792,124,90.481083964485,13,64.1456696140468,339,"19-12","10.1-9.9",1.03617589208621,25,2022-12-03
"41",41,"Kansas St.","B12","7-1",0.829417265858268,107.488132764941,64,93.6775394687341,40,68.4070649978734,145,"18.4-12.6","7.2-10.8",0.896175880060219,30,2022-12-03
"42",42,"TCU","B12","6-1",0.827796101855999,106.175920446619,86,92.6258245130575,30,68.7777120993814,126,"17.8-13.2","7.1-10.9",0.0613063979512289,66,2022-12-03
"43",43,"Michigan St.","B10","5-3",0.825934057040116,110.346863514301,36,96.3734149642792,75,65.1939067964889,309,"17.1-13.9","9.3-10.7",0.872620519558902,32,2022-12-03
"44",44,"North Carolina St.","ACC","7-2",0.822391794383541,109.910339202503,41,96.1964219079617,71,71.7228964745367,27,"19.8-11.2","10.4-9.6",-0.0138780984913446,71,2022-12-03
"45",45,"Missouri","SEC","8-0",0.821957367917583,114.356061134236,10,100.113298803888,135,72.8080695196228,7,"19.8-11.2","8.8-9.2",0.829548580808791,34,2022-12-03
"46",46,"Saint Louis","A10","7-2",0.821207063549847,113.929088229644,14,99.7839075698913,130,70.2326510205683,69,"23.2-7.8","13.4-4.6",0.753325893368493,37,2022-12-03
"47",47,"Penn St.","B10","6-2",0.820412328449001,109.397074764682,44,95.8596087391327,66,66.2454461482904,272,"18.1-12.9","9.3-10.7",0.20342633912548,56,2022-12-03
"48",48,"Miami FL","ACC","7-1",0.819669923648446,112.300541372012,20,98.4468393116857,101,67.2309716421453,213,"21.5-9.5","11.8-8.2",1.107025997737,17,2022-12-03
"49",49,"Oregon","P12","4-4",0.813358394710132,110.19375128511,37,96.9544994409028,79,66.7727649264435,244,"17.7-13.3","11.4-8.6",-0.845592243313825,114,2022-12-03
"50",50,"Florida","SEC","5-3",0.807556074774981,108.678615739574,51,95.9360032180044,67,71.1594821521361,43,"16.6-14.4","8.7-9.3",-0.963404064252496,120,2022-12-03
"51",51,"Texas A&M","SEC","5-3",0.806835507747463,112.502033562169,16,99.3511151492787,120,68.7858742184344,125,"17.2-13.8","8.3-9.7",-1.04402520483881,127,2022-12-03
"52",52,"New Mexico","MWC","7-0",0.806412945965201,110.046887244637,40,97.2058590577668,84,71.4121718412883,36,"22.4-7.6","11.1-6.9",1.4573143265383,11,2022-12-03
"53",53,"Boise St.","MWC","6-2",0.803237916813331,103.492460909536,139,91.5770674965679,22,66.7704850081105,245,"20.1-9.9","10.3-6.7",0.00376625376011475,70,2022-12-03
