"","rank","team","conf","record","barthag","adj_o","adj_o_rk","adj_d","adj_d_rk","adj_tempo","adj_tempo_rk","proj_record","proj_conf_record","wab","wab_rk","date"
"1",1,"Houston","Amer","15-1",0.981147593905276,116.568469122102,10,82.6669168007898,2,63.3497206333292,348,"29.1-1.9","17.1-0.9",3.36524145954069,7,2023-01-07
"2",2,"Tennessee","SEC","13-2",0.977900880353505,111.118763010789,41,79.9215562001934,1,67.5268361797212,199,"27.4-3.6","16.5-1.5",2.6702355379922,10,2023-01-07
"3",3,"Connecticut","BE","15-2",0.958681201664512,116.066722911906,11,88.3011348554589,9,68.1806406563109,163,"26.8-4.2","15.8-4.2",4.02024702405953,2,2023-01-07
"4",4,"UCLA","P12","14-2",0.958286581996015,115.682993980406,12,88.0851292051309,6,67.2974243923298,212,"26.4-4.6","17.4-2.6",2.80716938009541,9,2023-01-07
"5",5,"Kansas","B12","14-1",0.949881813442171,116.912126660204,8,90.5226906135373,13,68.435871783513,149,"25.6-5.4","13.9-4.1",5.23449154845184,1,2023-01-07
"6",6,"Saint Mary's","WCC","14-4",0.945131955062072,110.592841909228,46,86.3443088095305,4,63.5812945609874,340,"25.1-5.9","14.1-1.9",0.816269545287276,39,2023-01-07
"7",7,"Alabama","SEC","13-2",0.937104343154004,113.038399216002,22,89.3740526493542,11,74.1355325411237,3,"24.7-6.3","14.1-3.9",3.74522928868685,4,2023-01-07
"8",8,"Purdue","B10","14-1",0.932544397945389,117.674390245387,5,93.6472158192147,38,64.1381556478159,324,"26-5","15-5",3.95496844260202,3,2023-01-07
"9",9,"Arizona","P12","14-2",0.922751423060837,120.604601696417,2,97.2063899777522,82,72.9234911363092,16,"25-6","14-6",3.53920762584153,5,2023-01-07
"10",10,"Ohio St.","B10","10-4",0.919982623799672,120.439434945811,3,97.3964279982165,85,67.0002947190862,224,"21.7-9.3","13.7-6.3",0.820011099675378,38,2023-01-07
"11",11,"Rutgers","B10","11-4",0.919563042009314,103.549565750222,147,83.7794175424893,3,67.0805727538146,219,"22.6-8.4","14.6-5.4",0.139193090399842,53,2023-01-07
"12",12,"San Diego St.","MWC","12-3",0.909760338868605,111.00652482232,42,90.7998368558561,17,69.389527876884,96,"23-7","14-4",2.22309734306281,14,2023-01-07
"13",13,"Texas","B12","13-2",0.906683698104908,113.196875550235,20,92.8891573842687,29,68.7820408893232,128,"21.7-9.3","10.5-7.5",2.03194375929351,16,2023-01-07
