"","rank","team","conf","record","barthag","adj_o","adj_o_rk","adj_d","adj_d_rk","adj_tempo","adj_tempo_rk","proj_record","proj_conf_record","wab","wab_rk","date"
"1",1,"Houston","Amer","14-1",0.978301499694964,114.530805583466,16,82.2417777090581,2,63.6512756636064,344,"29-2","17-1",3.26100669662819,5,2023-01-03
"2",2,"Tennessee","SEC","12-2",0.97197837687092,109.429670319508,50,80.39107682019,1,67.605888838446,214,"26.9-4.1","16.1-1.9",2.39884534867675,10,2023-01-03
"3",3,"Connecticut","BE","14-1",0.961678409244084,115.198108082829,12,87.0446707543198,4,69.3414751148894,125,"27.6-3.4","16.6-3.4",3.89520956981961,3,2023-01-03
"4",4,"UCLA","P12","13-2",0.961268594209667,116.443718136164,8,88.0705517404934,8,68.2515681982777,185,"26.4-4.6","17.4-2.6",2.62081413566207,9,2023-01-03
"5",5,"Arizona","P12","13-1",0.946222533513927,123.540370453349,1,96.2750738318517,78,73.8335401002649,12,"26.7-4.3","15.7-4.3",3.90143724737887,2,2023-01-03
"6",6,"Kansas","B12","13-1",0.939183698276785,115.299376476829,11,90.8780680130003,21,68.8461781831562,152,"24.3-6.7","12.7-5.3",4.37485161838394,1,2023-01-03
"7",7,"Saint Mary's","WCC","13-4",0.934311078723265,109.937704024544,46,87.2741942893472,5,63.9266506160398,339,"24.7-6.3","13.7-2.3",0.578611927998579,44,2023-01-03
"8",8,"Alabama","SEC","12-2",0.929451457073874,112.203421614903,21,89.6680078850201,14,74.8713701051918,2,"24.1-6.9","13.5-4.5",3.42774752795784,4,2023-01-03
"9",9,"Purdue","B10","13-1",0.929038092229824,116.539200135029,7,93.1838997682581,40,64.6036530292399,320,"25.1-5.9","14.1-5.9",3.14796671297755,6,2023-01-03
"10",10,"Ohio St.","B10","10-3",0.918553912825049,119.130308796102,3,96.4991797255269,80,67.6091292429301,213,"22.1-8.9","14.1-5.9",1.1898970982963,27,2023-01-03
"11",11,"San Diego St.","MWC","11-3",0.917951537379554,109.660836826379,49,88.8906258393587,11,70.039893866634,94,"23.2-6.8","14.2-3.8",1.89520549236722,16,2023-01-03
"12",12,"Arkansas","SEC","11-2",0.910767305199564,108.275146783106,60,88.4707660669907,9,71.8809188059838,36,"22.8-8.2","11.4-6.6",1.42233269350539,20,2023-01-03
"13",13,"Rutgers","B10","10-4",0.909717329553143,102.736680268266,149,84.039192323151,3,67.7613312696292,205,"22-9","14-6",-0.218818625604159,65,2023-01-03
"14",14,"West Virginia","B12","10-4",0.906770928771171,113.49012833212,19,93.1214477388042,39,68.8618370380861,150,"19.9-11.1","9.2-8.8",0.880240239507438,34,2023-01-03
"15",15,"Marquette","BE","12-4",0.906736905033096,118.613485712388,4,97.3286943859503,92,70.4411465395392,76,"22.3-8.7","14.3-5.7",1.06042152130103,29,2023-01-03
"16",16,"Oklahoma St.","B12","9-5",0.904427851217033,107.897058266843,68,88.7434557544149,10,68.1848740822436,186,"18.9-12.1","10-8",-0.387864862978568,69,2023-01-03
"17",17,"Texas","B12","12-2",0.901376438876002,114.547464395757,15,94.4988969400949,53,69.1197643984262,140,"20.7-10.3","9.6-8.4",1.35169540724003,23,2023-01-03
"18",18,"Duke","ACC","11-3",0.900688667904898,111.440717166428,25,91.9975855303513,30,66.4082692049908,271,"22.8-8.2","13.8-6.2",1.23167454409545,25,2023-01-03
"19",19,"Gonzaga","WCC","12-3",0.895836145835485,117.682866114619,5,97.6003474629435,98,71.7880022864739,40,"24.1-6.9","12.1-3.9",2.20865188520224,11,2023-01-03
"20",20,"Creighton","BE","9-6",0.894435799466474,111.37797098427,26,92.4912870286186,33,69.7985826308038,100,"19.3-11.7","13.3-6.7",-0.610683684685834,73,2023-01-03
"21",21,"Virginia","ACC","10-3",0.892262255791506,111.713186795302,22,92.9538784900416,37,61.5417619586512,361,"22.1-6.9","14.1-5.9",1.55387697384082,18,2023-01-03
"22",22,"Xavier","BE","12-3",0.890471735588838,116.994261080571,6,97.5047910439212,96,72.5617473999813,26,"22.3-8.7","14.3-5.7",2.15209163957185,12,2023-01-03
"23",23,"Utah St.","MWC","13-2",0.885633171431859,115.446169227179,10,96.6227060783001,83,70.9160417474756,58,"24.1-6.9","13.1-4.9",1.41772584164667,21,2023-01-03
"24",24,"Virginia Tech","ACC","11-3",0.884770498705013,113.421609417322,20,94.9983518397595,58,66.2815833913262,275,"23-8","13-7",0.717042381323063,39,2023-01-03
"25",25,"Baylor","B12","10-3",0.883652559041235,111.042132928856,31,93.0937295894374,38,70.1262557443943,90,"19-12","8.5-9.5",1.42584437215251,19,2023-01-03
"26",26,"Auburn","SEC","11-2",0.883483753971523,106.344819329921,88,89.1683928635752,13,68.864431634066,149,"21.6-9.4","11.3-6.7",1.41086279143342,22,2023-01-03
