"","rank","team","conf","record","barthag","adj_o","adj_o_rk","adj_d","adj_d_rk","adj_tempo","adj_tempo_rk","proj_record","proj_conf_record","wab","wab_rk","date"
"1",1,"Houston","Amer","11-1",0.977832151713205,113.149798129801,17,81.4048420614484,2,63.8044787178837,348,"28.9-2.1","16.9-1.1",2.59964819588019,6,2022-12-20
"2",2,"UCLA","P12","10-2",0.960855395669153,117.550725532307,3,88.9932270264076,11,69.1472748498646,152,"25.8-5.2","16.9-3.1",1.88946728916187,12,2022-12-20
"3",3,"Tennessee","SEC","9-2",0.959616689207873,106.666611224677,77,80.9814182920467,1,68.1485307497963,209,"25.8-5.2","15-3",1.74517888666568,14,2022-12-20
"4",4,"Connecticut","BE","13-0",0.959489384705529,115.622702434303,8,87.8059345000064,7,69.0935676901206,159,"28.2-2.8","17.2-2.8",3.76449087975701,1,2022-12-20
"5",5,"Kansas","B12","10-1",0.942142596653612,113.810515097623,16,89.2919184685892,13,70.2320537180177,107,"23.7-7.3","12.2-5.8",3.05028334625377,3,2022-12-20
"6",6,"Arizona","P12","11-1",0.93817534474916,122.556031623376,1,96.7449717199146,81,74.6277488026376,7,"25.8-5.2","14.8-5.2",2.9744825181508,4,2022-12-20
"7",7,"Purdue","B10","11-0",0.937026483976879,116.056647995972,7,91.7709724830708,31,66.198679983594,292,"26-5","15-5",3.63104639757718,2,2022-12-20
"8",8,"Saint Mary's","WCC","9-4",0.934028108757113,110.486274361259,39,87.7447790563893,6,64.3445565498926,338,"24.4-6.6","13.5-2.5",-0.277025007564831,66,2022-12-20
"9",9,"Texas","B12","9-1",0.923431623933462,110.903083960938,31,89.3125988452642,14,67.8645541947991,224,"22.1-8.9","11-7",1.16763395824871,22,2022-12-20
"10",10,"West Virginia","B12","9-2",0.92224148532997,114.781449425981,12,92.5703683204491,38,69.2149635709526,149,"21.7-9.3","10.9-7.1",1.33308819054614,19,2022-12-20
"11",11,"Alabama","SEC","10-2",0.914328300838381,111.189936298364,27,90.5005362455088,21,74.9642000695218,4,"23-8","12.5-5.5",2.70002471823281,5,2022-12-20
"12",12,"Duke","ACC","10-3",0.908338680179182,111.241860753936,24,91.1284920199118,26,66.545038109138,277,"22.7-8.3","13.7-6.3",1.19679971205447,21,2022-12-20
"13",13,"Virginia Tech","ACC","11-1",0.907636022987033,114.230756776635,14,93.6454348231985,44,66.8993913492191,263,"25.1-5.9","15.1-4.9",1.89649615367379,11,2022-12-20
"14",14,"Gonzaga","WCC","10-3",0.904868122291618,117.742683333048,2,96.7983400746075,83,71.4291115723332,62,"24.5-6.5","12.5-3.5",2.15719035958892,9,2022-12-20
"15",15,"Memphis","Amer","9-3",0.904846486006945,111.235219647457,25,91.4504377427593,28,70.5779840453097,90,"23.6-7.4","13.6-4.4",1.07517121215595,25,2022-12-20
"16",16,"Marquette","BE","9-4",0.901237490848782,115.149073285416,9,95.0081138382682,57,71.3227186989057,63,"21.2-9.8","13.2-6.8",-0.0604012229361992,60,2022-12-20
