"","rank","team","conf","record","barthag","adj_o","adj_o_rk","adj_d","adj_d_rk","adj_tempo","adj_tempo_rk","proj_record","proj_conf_record","wab","wab_rk","date"
"1",1,"Houston","Amer","29-2",0.959380469882629,120.81310980172,5,91.7699510730388,7,63.1595218533752,346,"29-2","17-1",7.91895878730811,3,2023-03-08
"2",2,"Alabama","SEC","26-5",0.947047731950629,116.881223777485,18,90.956305322315,3,73.2735349201313,2,"26-5","16-2",8.87878152404816,2,2023-03-08
"3",3,"UCLA","P12","27-4",0.945117544189899,114.035568017965,34,89.0343356459331,2,66.5909958446852,219,"27.8-4.2","18-2",7.69641578071324,4,2023-03-08
"4",4,"Tennessee","SEC","22-9",0.944197207008143,112.749558660942,50,88.1651336390285,1,65.7183658624892,271,"22.9-9.1","11-7",3.25599386130537,21,2023-03-08
"5",5,"Connecticut","BE","24-7",0.938669532634512,119.624194371554,9,94.3603992266483,17,67.4379806695562,171,"24.8-7.2","13-7",4.76954878381565,13,2023-03-08
"6",6,"Purdue","B10","26-5",0.936884717232412,119.225196215927,10,94.2961565918276,16,64.082775440355,329,"26-5","15-5",7.48198278149043,5,2023-03-08
"7",7,"Gonzaga","WCC","28-5",0.929250740834737,125.470372336821,1,100.297025794586,83,70.0381802387796,47,"28-5","14-2",7.00408989559499,6,2023-03-08
"8",8,"Saint Mary's","WCC","26-7",0.926512718384918,113.50849111685,41,91.0585213633753,4,62.1705371376536,356,"26-7","14-2",3.8845187250425,15,2023-03-08
"9",9,"San Diego St.","MWC","24-6",0.924645808099605,115.041557563771,26,92.5061443901402,8,66.2423682647645,237,"24.9-6.1","15-3",5.17293543076301,11,2023-03-08
"10",10,"Arizona","P12","25-6",0.921893812956962,120.872642862266,4,97.5238911779895,44,72.780097748243,5,"25.8-6.2","14-6",5.87716112607769,9,2023-03-08
"11",11,"Texas","B12","23-8",0.916081407125569,116.901587857316,17,94.9626756494385,24,69.1831496059905,90,"23.7-8.3","12-6",6.16855122830023,7,2023-03-08
"12",12,"Creighton","BE","20-11",0.910627681817189,115.044861987981,25,94.0162811987009,15,67.7890474538673,160,"20.7-11.3","14-6",1.66031916225546,38,2023-03-08
"13",13,"Kansas","B12","25-6",0.908335142496427,114.278229207056,31,93.6162080037832,10,69.2487370940509,84,"25.5-6.5","13-5",9.34511701652035,1,2023-03-08
"14",14,"Baylor","B12","22-9",0.90779957397586,122.548274215255,2,100.447011859516,85,67.0947035867206,190,"22.6-9.4","11-7",5.89837322488397,8,2023-03-08
"15",15,"Marquette","BE","25-6",0.899410687884791,120.499434628905,6,99.5987836940806,71,69.3152858806552,80,"25.8-6.2","17-3",5.72347350559288,10,2023-03-08
"16",16,"West Virginia","B12","19-13",0.896740216961506,118.373814249671,14,98.090392669593,51,68.782476496711,113,"19.5-13.5","7-11",2.06976304911501,32,2023-03-08
"17",17,"Texas A&M","SEC","23-8",0.896448001635105,115.200718145092,24,95.4871751687475,27,66.3008885999315,232,"23-8","15-3",3.08424037004932,24,2023-03-08
"18",18,"Xavier","BE","23-8",0.891174283299394,120.355551136867,7,100.243154578156,82,70.9551681484819,29,"23.9-8.1","15-5",4.40169058767204,14,2023-03-08
"19",19,"Iowa St.","B12","18-12",0.889033412838143,109.533312868273,96,91.4031928064106,6,64.3020372426236,324,"18.4-12.6","9-9",2.14994228349142,31,2023-03-08
"20",20,"Arkansas","SEC","19-12",0.887302546669046,112.251438408717,53,93.8134623738008,12,69.8704073946042,52,"19.5-12.5","8-10",0.539953445695511,47,2023-03-08
"21",21,"Kansas St.","B12","23-8",0.884830508722806,112.094663254159,56,93.8821372667873,13,70.0799035818721,45,"23.5-8.5","11-7",5.02370385083972,12,2023-03-08
"22",22,"Auburn","SEC","20-11",0.883550990370691,113.153336470748,43,94.8718333137465,23,67.7847227377577,161,"20.5-11.5","10-8",1.73539678138985,37,2023-03-08
"23",23,"Memphis","Amer","23-8",0.874189146839707,114.723758169629,28,96.9272237988163,37,71.5779843973668,19,"23-8","13-5",3.52224751315556,16,2023-03-08
"24",24,"TCU","B12","20-11",0.868946244271302,112.48470546898,52,95.4234063450009,26,70.0862871515045,44,"20.5-11.5","9-9",2.21076783831719,30,2023-03-08
"25",25,"Kentucky","SEC","21-10",0.868520187958418,117.394377214619,15,99.6207556353158,72,65.9595910965605,259,"21-10","12-6",2.49137744378972,29,2023-03-08
"26",26,"Utah St.","MWC","24-7",0.868144524636276,118.466924346357,12,100.559645601624,87,68.6931244965579,116,"24.6-7.4","13-5",3.09576316438602,23,2023-03-08
"27",27,"Michigan St.","B10","19-11",0.864809580025939,113.835623112211,37,96.8709242760628,36,65.0562661399843,299,"19-11","11-8",2.7317162263754,27,2023-03-08
"28",28,"Maryland","B10","20-11",0.860329523296407,113.708949434844,39,97.0816697651606,38,64.9839767619716,304,"20.9-11.1","11-9",0.986162833563863,43,2023-03-08
"29",29,"Duke","ACC","23-8",0.859277875796544,111.197485311773,66,95.0094997373491,25,65.2874193136589,288,"23.7-8.3","14-6",2.83192983304699,25,2023-03-08
"30",30,"Oklahoma St.","B12","18-14",0.854138753978004,109.254630718795,100,93.6899542062277,11,67.6766231637674,166,"18.3-14.7","8-10",0.594803003013777,46,2023-03-08
"31",31,"Boise St.","MWC","23-8",0.852273542504196,110.285574076859,83,94.6965806307532,21,66.7338580098247,210,"23.7-8.3","13-5",2.78026940610861,26,2023-03-08
"32",32,"Indiana","B10","21-10",0.85145476099194,113.993174895064,35,97.935348283199,46,68.1741730213048,142,"21-10","12-8",3.18023725585256,22,2023-03-08
"33",33,"Northwestern","B10","21-10",0.845190673186616,109.572661459208,95,94.5369424248222,20,65.0286074857858,302,"21-10","12-8",1.90058341312914,35,2023-03-08
"34",34,"Virginia","ACC","23-6",0.843579944604291,110.81504349068,71,95.7108115155419,28,61.5392625317695,360,"23.5-6.5","15-5",3.37547091051046,19,2023-03-08
"35",35,"USC","P12","22-9",0.838397586156389,113.228651657269,42,98.1255792501013,52,68.1723288427759,143,"22.6-9.4","14-6",2.5128581857917,28,2023-03-08
"36",36,"Florida Atlantic","CUSA","28-3",0.836863410904094,113.747032028994,38,98.6715542112163,58,68.3544157846179,135,"28.9-3.1","18-2",3.50565468261762,17,2023-03-08
"37",37,"Miami FL","ACC","24-6",0.834669237454753,118.410032354881,13,102.859423936563,126,68.948242368343,100,"24.6-6.4","15-5",3.44844115038927,18,2023-03-08
"38",38,"North Carolina","ACC","20-12",0.833582164921995,111.714824300119,59,97.1098106168385,39,69.0341412572822,97,"20.5-12.5","11-9",-0.44346700497533,60,2023-03-08
"39",39,"Iowa","B10","19-12",0.832490331930473,121.149787494947,3,105.383207153395,179,69.8579243293559,53,"19.6-12.4","11-9",0.521398783308241,48,2023-03-08
"40",40,"Rutgers","B10","18-13",0.829902965297379,104.66986677339,181,91.1941204259965,5,66.2697136841988,234,"18.5-13.5","10-10",-1.54776220515143,73,2023-03-08
"41",41,"Cincinnati","Amer","20-11",0.82879364544796,113.509631105094,40,98.9632349734838,64,68.4733413411243,130,"20.7-11.3","11-7",-1.53962204244319,72,2023-03-08
"42",42,"North Carolina St.","ACC","23-9",0.828360354425944,115.339253074262,23,100.585066847563,89,69.4998021403731,70,"23.5-9.5","12-8",1.33595972051653,39,2023-03-08
"43",43,"Liberty","ASun","26-8",0.826301786472469,112.119990470649,54,97.9002117876213,45,64.2987254275695,325,"26-8","15-3",-1.72377277784297,79,2023-03-08
"44",44,"Drake","MVC","27-7",0.824805059951805,111.159386531282,67,97.1491949040372,40,66.4856974963572,221,"27-7","15-5",-0.0730927059827972,55,2023-03-08
"45",45,"Michigan","B10","17-14",0.822957605399137,112.783771297006,48,98.6780387623199,59,67.789670496983,159,"17.5-14.5","11-9",-1.64937303801618,78,2023-03-08
"46",46,"Illinois","B10","20-11",0.82100355770182,110.008937768065,88,96.3620823619884,33,69.7284516159354,61,"20.5-11.5","11-9",0.932744331248915,45,2023-03-08
"47",47,"Oregon","P12","18-13",0.819864457712904,114.734358667177,27,100.568899296637,88,66.0758378053691,253,"18.5-13.5","12-8",-0.60450229345616,64,2023-03-08
"48",48,"Washington St.","P12","17-15",0.818603605393952,111.926564152252,57,98.1804257891935,54,64.2099974895397,327,"17.5-15.5","11-9",-2.50898249502301,90,2023-03-08
"49",49,"New Mexico","MWC","22-10",0.816928181931246,116.76399915518,19,102.523937112405,119,71.5015131944752,21,"22.4-10.6","8-10",0.133362756172914,54,2023-03-08
"50",50,"North Texas","CUSA","25-6",0.814721073556956,109.29655686013,98,96.0898533925748,32,58.2378349112189,363,"25.8-6.2","16-4",1.16455257615403,40,2023-03-08
"51",51,"Penn St.","B10","19-12",0.813427064729471,117.278659834405,16,103.184130734571,140,64.5083809899062,317,"19.5-12.5","10-10",-0.0945530122447875,56,2023-03-08
"52",52,"Oklahoma","B12","15-17",0.811947496324238,110.327497142517,81,97.1504323231659,41,65.1593837963393,293,"15-17","5-13",-1.36787800212749,70,2023-03-08
"53",53,"Mississippi St.","SEC","20-11",0.809795492817904,105.12643761776,165,92.6835919399888,9,63.8370005003773,335,"20.6-11.4","8-10",0.403492201613103,52,2023-03-08
"54",54,"Providence","BE","21-10",0.808302556721302,116.354178270143,20,102.668647636653,121,67.1594564060421,188,"21.2-10.8","13-7",1.10447353545229,41,2023-03-08
"55",55,"Nevada","MWC","22-9",0.807624540992605,110.339592133471,79,97.398497621644,43,66.1019440354909,249,"22.7-9.3","12-6",1.99355745215969,34,2023-03-08
"56",56,"Clemson","ACC","22-9",0.806975740704731,111.482316036728,61,98.4428926442433,55,68.1963043075871,140,"22.5-9.5","14-6",-0.543329543447701,62,2023-03-08
"57",57,"Texas Tech","B12","16-16",0.805170269018219,111.437095966025,62,98.5018418286332,56,67.4086466983364,174,"16-16","5-13",-2.21577525656746,85,2023-03-08
"58",58,"UAB","CUSA","23-8",0.804658671592441,112.987832452176,45,99.9008724058025,76,70.9111673014451,30,"23.9-8.1","14-6",-1.04667036889487,67,2023-03-08
"59",59,"Ohio St.","B10","14-18",0.800026421283243,115.354040185636,22,102.252404813231,114,66.4353846107541,225,"14.4-18.6","5-15",-4.11099563956117,116,2023-03-08
"60",60,"UCF","Amer","17-13",0.795749861369934,109.352546532996,97,97.1563394412564,42,64.327108201239,323,"17.8-13.2","8-10",-3.33316139602911,100,2023-03-08
"61",61,"Dayton","A10","20-11",0.792728907287983,110.065815155458,87,97.9473760048678,47,63.1435187195515,347,"20.8-11.2","12-6",-3.91711165616458,113,2023-03-08
"62",62,"Missouri","SEC","23-8",0.792193361858675,118.982378595252,11,105.91219529964,194,69.5489918154907,68,"23-8","11-7",3.33448603113209,20,2023-03-08
"63",63,"Villanova","BE","17-15",0.791619235108651,112.781104703391,49,100.422548586119,84,63.4733236479758,342,"17.3-15.7","10-10",-2.12603820469018,83,2023-03-08
"64",64,"Seton Hall","BE","17-15",0.791180995678957,106.337188256351,145,94.7066158301365,22,66.6185395389509,217,"17-15","10-10",-2.42176460176134,88,2023-03-08
"65",65,"Iona","MAAC","25-7",0.783878888054787,110.484639121822,78,98.7745876722784,60,69.0124577683738,98,"25-7","17-3",-1.55103452141546,74,2023-03-08
"66",66,"Utah","P12","17-15",0.783101918239114,107.743502552797,123,96.3623510273601,34,66.2315869525236,240,"17-15","10-10",-3.35519493936563,101,2023-03-08
