"","rank","team","conf","record","barthag","adj_o","adj_o_rk","adj_d","adj_d_rk","adj_tempo","adj_tempo_rk","proj_record","proj_conf_record","wab","wab_rk","date"
"1",1,"Houston","Amer","15-1",0.981691638433303,116.210940147667,8,82.1998215150891,2,63.5619397139618,347,"29.1-1.9","17.1-0.9",3.35824498869302,6,2023-01-05
"2",2,"Tennessee","SEC","12-2",0.972259027025823,109.90313219702,49,80.66623427146,1,67.5423550535434,208,"27.1-3.9","16.2-1.8",2.5066628929154,10,2023-01-05
"3",3,"UCLA","P12","14-2",0.958361803922975,115.957799416329,9,88.2799164823779,7,67.4150114486449,213,"26.3-4.7","17.3-2.7",2.87568198248837,7,2023-01-05
"4",4,"Connecticut","BE","14-2",0.956386358215506,115.842617073643,10,88.5643024570907,8,68.6515820090014,149,"26.6-4.4","15.6-4.4",3.53390482075176,4,2023-01-05
"5",5,"Arizona","P12","14-1",0.939095945458011,122.668423823286,1,96.6992026104643,79,73.3092722685325,13,"26.5-4.5","15.5-4.5",4.24989085774313,2,2023-01-05
"6",6,"Kansas","B12","13-1",0.938840918151365,115.359585305847,14,90.9728615225685,18,68.8201353603542,141,"24.4-6.6","12.8-5.2",4.46835339774642,1,2023-01-05
"7",7,"Saint Mary's","WCC","13-4",0.935617781515387,110.389809691442,42,87.4694892813679,4,63.7807984927002,341,"24.8-6.2","13.8-2.2",0.800554309686401,38,2023-01-05
"8",8,"Purdue","B10","14-1",0.932915587859508,118.160032821913,5,93.9853373407774,44,64.2058378977574,327,"26-5","15-5",4.02948490105963,3,2023-01-05
"9",9,"Alabama","SEC","12-2",0.926916526537109,112.230066598783,24,89.986408965135,13,74.730370551658,2,"24.1-6.9","13.5-4.5",3.48979378239425,5,2023-01-05
"10",10,"Ohio St.","B10","10-4",0.922762398766367,120.734499471762,2,97.3097835868807,88,67.2346667664754,223,"21.8-9.2","13.8-6.2",0.907482650005182,34,2023-01-05
"11",11,"Rutgers","B10","11-4",0.921256084222347,103.306018779115,150,83.414558292356,3,67.2217414758866,224,"22.7-8.3","14.7-5.3",0.13436755021814,54,2023-01-05
"12",12,"San Diego St.","MWC","11-3",0.91818502409514,109.594640174086,52,88.812991328062,9,69.9063472030452,88,"23.2-6.8","14.2-3.8",2.00252393590261,16,2023-01-05
"13",13,"Arkansas","SEC","12-2",0.907266144488897,108.472324334417,62,88.9587814861246,10,71.082783718922,49,"23.1-7.9","11.6-6.4",1.87624205190104,18,2023-01-05
"14",14,"Marquette","BE","12-4",0.90610209787833,118.807681868612,4,97.5515061276734,90,70.3226404932194,69,"22.3-8.7","14.3-5.7",1.1970284429675,28,2023-01-05
"15",15,"West Virginia","B12","10-4",0.905646931548224,113.438389388756,20,93.1860932383744,35,68.7180686715482,148,"20-11","9.3-8.7",0.94452330192432,31,2023-01-05
"16",16,"Oklahoma St.","B12","9-5",0.901923888085716,108.109211057453,68,89.1396276214308,11,67.9570494452086,186,"18.9-12.1","10-8",-0.378164788123762,67,2023-01-05
"17",17,"Texas","B12","12-2",0.899744539758602,114.553832825807,17,94.6540251284911,53,69.1734231628345,121,"20.7-10.3","9.6-8.4",1.35087749740077,26,2023-01-05
"18",18,"Creighton","BE","9-6",0.890923961060927,111.450378849821,29,92.8469249501201,31,69.6459588732411,104,"19.2-11.8","13.2-6.8",-0.550202863874451,72,2023-01-05
"19",19,"Virginia","ACC","10-3",0.890617748317534,111.485659319223,28,92.9017369394624,32,61.3494871924466,361,"22.2-6.8","14.2-5.8",1.60508304588344,22,2023-01-05
"20",20,"Xavier","BE","12-3",0.886197492907513,117.148945174097,7,98.0002519667508,99,72.429236346609,24,"22.2-8.8","14.2-5.8",2.11044383723061,14,2023-01-05
"21",21,"Gonzaga","WCC","13-3",0.885206602110696,117.258805838271,6,98.175681577578,104,71.3268090922571,42,"24.2-6.8","12.2-3.8",2.75257491541659,9,2023-01-05
"22",22,"Utah St.","MWC","13-2",0.882050453920287,115.632681535078,11,97.0729518023505,83,70.7022897634971,62,"24-7","13-5",1.46413978234638,24,2023-01-05
"23",23,"Kansas St.","B12","13-1",0.877407296896231,111.283470080637,31,93.779029926421,43,69.9709600147462,86,"21.6-9.4","9.9-8.1",2.75465023771256,8,2023-01-05
"24",24,"Virginia Tech","ACC","11-4",0.87650439914974,111.896739634099,25,94.3644710191907,50,66.5656647016473,255,"22.1-8.9","12.1-7.9",0.109447498802376,55,2023-01-05
"25",25,"Utah","P12","12-4",0.875310199190317,106.927359326088,81,90.2598976282271,14,68.6080026061126,155,"21.3-9.7","14.3-5.7",0.228592351703882,52,2023-01-05
"26",26,"Baylor","B12","10-4",0.870332849436019,112.450166779531,22,95.2927002827672,61,70.1409647242095,78,"18-13","7.4-10.6",0.825127628823379,36,2023-01-05
"27",27,"North Carolina St.","ACC","12-4",0.86891130997313,111.851953102263,27,94.8891586051349,55,70.7955892520937,61,"21.8-9.2","11.8-8.2",0.325235625651038,49,2023-01-05
"28",28,"Memphis","Amer","11-4",0.866018366267192,110.646214605418,39,94.0718921389102,45,72.0792109671848,29,"21.8-9.2","11.8-6.2",0.497650246323467,45,2023-01-05
"29",29,"Duke","ACC","11-4",0.865325292422314,109.470186060437,57,93.120277177103,33,66.3416889186947,266,"21.2-9.8","12.2-7.8",0.996144560355756,30,2023-01-05
"30",30,"Indiana","B10","10-4",0.86502381122992,109.542035551836,53,93.2023398511714,36,69.8029161686135,97,"19.6-11.4","10.6-9.4",0.649331895668812,40,2023-01-05
"31",31,"Missouri","SEC","12-2",0.864068237458758,120.287624128094,3,102.417722206292,184,71.7402781509975,34,"22.4-8.6","10.7-7.3",1.68581385428137,21,2023-01-05
